,tree_id,lat,lon,month_planted,year_planted,season
19936,179536,37.72180721,-122.4387351,10,2017,fall
19941,60050,37.76053599,-122.4832861,2,1982,winter
19943,68460,37.78389607,-122.4731691,10,1993,fall
19944,68127,37.757827,-122.3942432,5,1993,spring
19953,29489,37.72878105,-122.3843679,2,2006,winter
19954,38188,37.72657485,-122.4041909,7,1998,summer
19962,46313,37.75476479,-122.3907948,2,2002,winter
19972,15526,37.75261993,-122.41857,10,1990,fall
19978,59216,37.7671114,-122.4278899,6,1983,summer
19981,29170,37.75130663,-122.4989724,3,2006,spring
19982,95573,37.78136407,-122.4890494,3,2011,spring
19985,28917,37.77757207,-122.4090461,2,2006,winter
19988,51159,37.78719447,-122.4420711,7,2004,summer
19989,37821,37.72032596,-122.4284661,7,1998,summer
19998,253049,37.72876777,-122.3700947,7,2017,summer
20002,52341,37.78732722,-122.39541,12,2005,winter
20006,34697,37.7766311,-122.5048239,7,1997,summer
20013,11778,37.72305928,-122.472261,3,2013,spring
20015,103821,37.78647719,-122.4197706,11,2009,fall
20018,32673,37.77391943,-122.4032893,10,1996,fall
20019,25527,37.76371934,-122.4337367,4,1993,spring
20027,23775,37.77993116,-122.4300905,1,1998,winter
20029,49408,37.79705788,-122.399434,4,2006,spring
20034,103798,37.78751833,-122.4200678,11,2009,fall
20048,49590,37.79122611,-122.4310236,5,2003,spring
20052,218594,37.72444397,-122.4748129,11,2015,fall
20053,32085,37.76105133,-122.4313986,8,1995,summer
20054,24878,37.73075971,-122.4047976,3,1996,spring
20056,105060,37.80373017,-122.4278407,12,2013,winter
20063,32478,37.76263065,-122.4423215,10,1996,fall
20065,93192,37.75360168,-122.4934472,2,2010,winter
20067,27740,37.75007129,-122.3913913,4,2015,spring
20075,42100,37.72853142,-122.4466508,6,2000,summer
20079,90591,37.77453756,-122.4840908,2,2008,winter
20082,15237,37.77599135,-122.4149312,1,2015,winter
20084,8761,37.78137841,-122.4547841,11,1994,fall
20104,5251,37.78014321,-122.4389489,1,2009,winter
20112,109276,37.75750641,-122.5044886,2,2015,winter
20116,49915,37.76303033,-122.41518,6,2016,summer
20118,253523,37.77571814,-122.4143273,10,2017,fall
20122,90502,37.7819643,-122.4849391,3,2008,spring
20126,42671,37.80022539,-122.417992,10,2007,fall
20133,253074,37.71322587,-122.4500992,10,2017,fall
20137,40304,37.75896679,-122.4199633,7,2003,summer
20139,13865,37.78228581,-122.4103698,7,2006,summer
20143,160459,37.71974773,-122.4378884,7,2020,summer
20146,108763,37.71019172,-122.3976987,1,2015,winter
20148,199430,37.75746356,-122.3978854,10,2019,fall
20151,46557,37.76261233,-122.4149587,4,2002,spring
20155,107685,37.78815093,-122.4896508,10,2014,fall
20157,49309,37.7288412,-122.4403,2,2003,winter
20169,89671,37.77845143,-122.476792,2,2008,winter
20172,256900,37.74884719,-122.4922883,12,2018,winter
20173,61567,37.75334649,-122.3984591,8,1984,summer
20174,89054,37.77324845,-122.4766408,3,2008,spring
20177,36188,37.78546271,-122.4548119,5,1998,spring
20178,87652,37.7126814,-122.4013562,10,2010,fall
20179,47422,37.77241192,-122.4959202,5,2002,spring
20183,89024,37.79263422,-122.4408245,10,2008,fall
20184,47839,37.77352797,-122.5059332,6,2002,summer
20186,21909,37.76220427,-122.38855,2,1995,winter
20188,253083,37.71322587,-122.4500992,10,2017,fall
20196,91623,37.75115283,-122.4162146,7,2014,summer
20197,66953,37.77659083,-122.4551124,1,1992,winter
20198,96642,37.78929715,-122.4356849,7,2013,summer
20201,107340,37.74116949,-122.4194319,10,2014,fall
20208,86152,37.76429862,-122.4824784,1,2007,winter
20209,266,37.72894649,-122.4750188,2,1999,winter
20210,22606,37.78179062,-122.4238718,9,2014,fall
20215,95820,37.77113392,-122.4095898,8,2011,summer
20217,54163,37.72036905,-122.410361,5,1972,spring
20220,253104,37.76313979,-122.4901334,7,2017,summer
20221,12802,37.78598403,-122.4817542,5,2001,spring
20224,85739,37.78672294,-122.3982297,4,2007,spring
20227,61859,37.75353211,-122.4074429,3,1985,spring
20237,253522,37.77571814,-122.4143273,10,2017,fall
20242,17542,37.72107559,-122.4315103,4,2011,spring
20248,63570,37.75719381,-122.415077,12,2014,winter
20250,38599,37.72893987,-122.3851778,9,1998,fall
20251,28049,37.80891235,-122.4157369,2,2001,winter
20253,81905,37.79202292,-122.444452,12,2007,winter
20256,67678,37.72949748,-122.3911575,11,1992,fall
20257,32261,37.78935382,-122.4405798,8,1995,summer
20259,265321,37.75773051,-122.3997787,2,2021,winter
20261,86266,37.75670203,-122.4830255,12,2006,winter
20262,163220,37.7140469,-122.4537551,8,2020,summer
20271,26317,37.72408769,-122.4436798,12,1997,winter
20273,38160,37.73045929,-122.4103389,12,2014,winter
20274,17406,37.73601922,-122.3943299,10,1996,fall
20275,6806,37.74011131,-122.3852037,3,2006,spring
20276,61658,37.78612837,-122.4690328,11,1984,fall
20286,92595,37.7913837,-122.4445906,8,2009,summer
20290,25761,37.71215936,-122.4297947,1,1997,winter
20302,10388,37.77038323,-122.4445293,9,2007,fall
20304,12033,37.73211505,-122.3828043,3,2006,spring
20311,27086,37.72901967,-122.4206156,6,1999,summer
20312,46632,37.72857853,-122.3895279,4,2002,spring
20319,147588,37.78115008,-122.4773755,1,2019,winter
20321,67951,37.7792186,-122.4835204,3,1993,spring
20323,18067,37.78658464,-122.4438481,6,2016,summer
20324,7875,37.78433882,-122.4227127,12,2014,winter
20329,77210,37.73029437,-122.4487679,5,1999,spring
20332,29995,37.76775868,-122.4296563,1,2007,winter
20333,163460,37.71205075,-122.4561126,8,2020,summer
20350,39467,37.79527299,-122.3991628,12,1998,winter
20353,95909,37.7602144,-122.4877106,7,2011,summer
20362,29709,37.74588167,-122.4222597,3,2006,spring
20366,265552,37.72973914,-122.401498,3,2021,spring
20367,31460,37.75336621,-122.4386249,5,1995,spring
20368,30975,37.79348296,-122.4271384,3,1995,spring
20375,30618,37.77033414,-122.415191,1,1995,winter
20380,50039,37.72373442,-122.4080783,7,2003,summer
20382,109290,37.76007684,-122.4415276,2,2015,winter
20384,25398,37.7172246,-122.4414091,6,1996,summer
20385,86258,37.75495093,-122.4828833,12,2006,winter
20386,93452,37.74235644,-122.4893891,1,2015,winter
20388,110763,37.76559111,-122.4242291,6,2015,summer
20391,29088,37.75852831,-122.4097522,2,2006,winter
20392,171230,37.72680145,-122.4298952,11,2019,fall
20393,53514,37.72816472,-122.3871413,11,1969,fall
20395,85723,37.77858668,-122.4084422,4,2007,spring
20401,12137,37.73439076,-122.3857072,1,2016,winter
20402,99378,37.72641898,-122.3906398,5,2012,spring
20412,61682,37.73050108,-122.3941726,11,1984,fall
20415,56928,37.80158032,-122.415819,8,1974,summer
20419,84909,37.77718644,-122.507967,4,2007,spring
20423,8257,37.73983836,-122.3863638,11,1992,fall
20428,66092,37.80038324,-122.4167231,9,1991,fall
20431,64913,37.79366637,-122.3971291,3,1989,spring
20432,112177,37.77771972,-122.488947,12,2015,winter
20438,66431,37.73578746,-122.4143124,5,2015,spring
20439,65855,37.80162826,-122.4415542,5,1990,spring
20442,42277,37.75517086,-122.4882625,6,2000,summer
20452,31750,37.74017483,-122.4775564,6,1995,summer
20457,75865,37.78448799,-122.4159885,5,1982,spring
20458,31133,37.73015332,-122.451075,3,1995,spring
20459,29235,37.75124672,-122.4998218,3,2006,spring
20468,108694,37.80391014,-122.4406133,1,2015,winter
20471,34850,37.75891329,-122.3894506,8,1997,summer
20479,27661,37.73662971,-122.3983162,12,2000,winter
20481,49515,37.79423318,-122.4358709,4,2003,spring
20496,31788,37.76797104,-122.4374373,6,1995,summer
20497,25731,37.79918023,-122.397766,8,1996,summer
20500,54813,37.7879934,-122.4519603,8,1972,summer
20503,44178,37.7887885,-122.4571116,10,2007,fall
20508,23065,37.75422083,-122.4207613,4,1992,spring
20513,109266,37.74553217,-122.4964238,2,2015,winter
20516,61779,37.75319848,-122.4019758,1,1985,winter
20519,86640,37.75275187,-122.4090564,4,2007,spring
20520,8409,37.78496695,-122.4291647,3,2006,spring
20523,42275,37.75891398,-122.4874583,6,2000,summer
20525,12818,37.78577761,-122.482699,8,2000,summer
20533,91680,37.76414965,-122.4173183,3,2007,spring
20536,54437,37.76108097,-122.3943518,6,1972,summer
20537,7308,37.78762574,-122.433691,12,2011,winter
20538,13009,37.80353699,-122.4077396,6,2016,summer
20540,221418,37.75746635,-122.4234158,1,2016,winter
20541,62293,37.77840152,-122.4544059,10,1985,fall
20546,49996,37.76323298,-122.3964894,7,2003,summer
20548,43418,37.78589231,-122.3972737,7,2000,summer
20549,15509,37.75325597,-122.4186286,1,1992,winter
20558,524,37.75287857,-122.4086828,6,2021,summer
20560,68067,37.75481129,-122.4648737,4,1993,spring
20570,18022,37.78712103,-122.4407286,4,1994,spring
20572,13320,37.73592621,-122.385571,9,1992,fall
20577,18048,37.78666361,-122.4431709,8,2016,summer
20581,256313,37.78131306,-122.4018009,10,2018,fall
20582,85674,37.78126958,-122.3958107,4,2007,spring
20585,193,37.76438292,-122.4239536,3,2008,spring
20589,67948,37.7784484,-122.482552,3,1993,spring
20594,94851,37.72216115,-122.4089226,11,2010,fall
20595,31094,37.73030774,-122.4397824,3,1995,spring
20597,39571,37.75907253,-122.4028908,12,1998,winter
20605,89624,37.77793757,-122.4880686,3,2008,spring
20606,89509,37.77763318,-122.4980855,3,2008,spring
20611,60400,37.7313435,-122.3881231,10,1982,fall
20614,266681,37.74714231,-122.3959145,11,2021,fall
20617,15487,37.75479055,-122.4185938,8,1992,summer
20620,98239,37.76411068,-122.4663289,6,2015,summer
20627,95757,37.72506851,-122.4302924,10,2017,fall
20628,30350,37.76065038,-122.3983786,2,1956,winter
20629,23129,37.74762679,-122.420121,12,1995,winter
20631,12836,37.78573542,-122.4838763,12,2017,winter
20633,389,37.72079632,-122.4754285,3,2006,spring
20639,191762,37.76762208,-122.3939234,9,2018,fall
20642,54466,37.78918082,-122.4424604,7,2009,summer
20643,9773,37.7814929,-122.4239968,2,1997,winter
20645,85923,37.75482865,-122.4839687,12,2006,winter
20650,90807,37.7738623,-122.4953453,4,2008,spring
20659,202626,37.76742287,-122.3963041,3,2018,spring
20667,99273,37.73392994,-122.4337614,2,2013,winter
20669,31292,37.7391318,-122.4744252,4,1995,spring
20670,224593,37.76479647,-122.4225538,1,1981,winter
20674,24957,37.74952277,-122.387661,10,1995,fall
20675,63398,37.75740722,-122.4381277,11,2015,fall
20678,30458,37.80092214,-122.4047684,5,1956,spring
20679,54085,37.79247463,-122.4340896,5,1972,spring
20681,29876,37.74625199,-122.3940578,9,2006,fall
20687,66968,37.77782904,-122.4540748,1,1992,winter
20688,10015,37.76743991,-122.4244891,8,2019,summer
20692,89475,37.77789356,-122.4923246,3,2008,spring
20697,30718,37.77369659,-122.4248238,1,1995,winter
20701,17879,37.78811367,-122.4318132,7,2013,summer
20707,39875,37.78470874,-122.3913923,1,1999,winter
20717,261739,37.76303428,-122.4014659,2,2020,winter
20721,49658,37.80301008,-122.4433183,4,2011,spring
20723,84579,37.75159956,-122.4303703,12,2012,winter
20729,79376,37.77599035,-122.4995706,7,2009,summer
20733,253051,37.72876777,-122.3700947,7,2017,summer
20737,38102,37.76271396,-122.4857397,7,1998,summer
20739,31924,37.74709329,-122.4706502,6,1995,summer
20745,62178,37.72367109,-122.4415026,9,1985,fall
20752,127505,37.78735425,-122.4077208,8,2018,summer
20763,13164,37.80018199,-122.4327396,1,2008,winter
20767,94107,37.77695571,-122.4217777,6,2010,summer
20781,115820,37.73006297,-122.4203712,2,2016,winter
20782,14122,37.77392686,-122.4210615,7,2011,summer
20783,109899,37.75627778,-122.4786037,3,2015,spring
20786,243309,37.76070019,-122.4171827,1,2017,winter
20791,145278,37.77448101,-122.4691091,3,2017,spring
20792,47682,37.78203189,-122.4741663,5,2002,spring
20796,57517,37.80350548,-122.4401721,9,1976,fall
20804,38966,37.80331617,-122.4322201,11,1998,fall
20805,24956,37.74960989,-122.3876653,10,1995,fall
20807,32672,37.77405854,-122.4034729,10,1996,fall
20812,68563,37.77833325,-122.5061851,10,1993,fall
20820,32641,37.78129638,-122.4040259,5,1999,spring
20826,56187,37.75078048,-122.4304581,3,2009,spring
20829,43445,37.7217054,-122.4425736,7,2000,summer
20831,200232,37.71839735,-122.3918872,8,2020,summer
20833,104239,37.71622134,-122.4080851,9,2013,fall
20836,93456,37.74240939,-122.4882351,2,2015,winter
20837,9687,37.77665948,-122.4226694,1,2001,winter
20839,147673,37.77911721,-122.4739408,6,2021,summer
20840,33812,37.77645683,-122.4222788,11,1996,fall
20844,49619,37.77362265,-122.4150721,5,2003,spring
20845,18169,37.7860757,-122.4263776,5,1992,spring
20854,24895,37.7221329,-122.401226,3,1996,spring
20868,91973,37.76334122,-122.4661927,2,2009,winter
20875,27011,37.73191004,-122.4071389,6,1999,summer
20876,18921,37.78942914,-122.4366482,1,2005,winter
20878,129651,37.80668707,-122.4103778,7,2005,summer
20881,28118,37.74630629,-122.4202286,6,2005,summer
20888,144139,37.77413732,-122.5003369,3,2021,spring
20897,34884,37.79034174,-122.3929039,9,1997,fall
20907,86199,37.74338964,-122.481171,1,2007,winter
20916,12893,37.78230968,-122.4214467,2,1990,winter
20918,38109,37.76415269,-122.4880015,7,1998,summer
20920,25764,37.71122057,-122.4271994,1,1997,winter
20923,43505,37.73765139,-122.417144,7,2000,summer
20927,24233,37.78333705,-122.4212621,5,1997,spring
20937,15824,37.71735506,-122.440475,4,1995,spring
20942,69226,37.77762407,-122.425202,1,1994,winter
20948,25957,37.74195206,-122.403154,1,2004,winter
20952,45611,37.77966679,-122.4316637,8,2001,summer
20955,130143,37.77892268,-122.4233,2,2017,winter
20956,143695,37.78033073,-122.5040183,2,2021,winter
20958,29898,37.76155281,-122.4351484,11,2008,fall
20984,46928,37.7435242,-122.4593691,12,2016,winter
20985,62601,37.77432759,-122.4971435,2,1986,winter
20986,32938,37.76255171,-122.3980971,11,1996,fall
20990,16582,37.78659558,-122.4680391,6,1997,summer
20993,53933,37.78561662,-122.4677676,3,1972,spring
21002,43188,37.73283158,-122.4085932,7,2000,summer
21005,28819,37.74976617,-122.4271483,3,2005,spring
21006,181028,37.71513231,-122.4400703,10,2017,fall
21015,102165,37.75807861,-122.4299035,12,2012,winter
21018,85574,37.73133025,-122.386063,3,2007,spring
21020,97265,37.78072593,-122.4954523,9,2011,fall
21021,57628,37.7778612,-122.475902,5,1990,spring
21034,83781,37.7556921,-122.5035362,1,2008,winter
21037,93956,37.78574574,-122.3990679,4,2010,spring
21043,51329,37.78712732,-122.394119,1,2015,winter
21044,86805,37.74111833,-122.3902157,10,2007,fall
21051,5587,37.75220092,-122.4253308,2,2007,winter
21053,92830,37.74471691,-122.4786426,11,2009,fall
21055,60582,37.77666747,-122.4402778,12,1982,winter
21065,46964,37.75811133,-122.5024502,5,2002,spring
21066,90988,37.77599464,-122.4894789,11,2008,fall
21072,15006,37.73963019,-122.3859218,1,2002,winter
21075,108165,37.79937861,-122.424532,11,2014,fall
21081,17818,37.78870076,-122.4271903,2,1992,winter
21083,39205,37.71030817,-122.4545102,11,1998,fall
21084,51330,37.78708316,-122.3940649,1,2015,winter
21086,41551,37.77662733,-122.4432576,12,1982,winter
21087,44523,37.73152644,-122.3747387,3,2001,spring
21088,23631,37.74293224,-122.4208235,12,2003,winter
21092,57553,37.77637989,-122.4263851,10,1976,fall
21105,65946,37.78305826,-122.41739,6,1990,summer
21108,108766,37.71019172,-122.3976987,1,2015,winter
21109,159354,37.71192832,-122.4470121,12,2016,winter
21113,25305,37.72311717,-122.443563,5,1996,spring
21116,26021,37.80266991,-122.4009854,12,2000,winter
21117,14666,37.77970117,-122.4238729,12,2007,winter
21127,26048,37.71326131,-122.4569922,2,2000,winter
21129,25748,37.80585432,-122.404737,8,1996,summer
21132,1263,37.71085594,-122.4681014,12,1998,winter
21141,264824,37.71784104,-122.4003775,11,2020,fall
21149,42237,37.78047401,-122.4072436,6,2000,summer
21150,50668,37.79856247,-122.4357141,1,2004,winter
21156,5957,37.78142944,-122.4317458,12,2005,winter
21157,236821,37.76386799,-122.4533311,3,2021,spring
21158,61392,37.79908217,-122.4268479,3,2014,spring
21165,35723,37.72952812,-122.4132242,12,2014,winter
21168,65841,37.80239119,-122.4459502,5,1990,spring
21173,19307,37.77632518,-122.4071296,9,2008,fall
21175,47679,37.76212567,-122.3973529,5,2002,spring
21178,96090,37.78856291,-122.4445332,6,2011,summer
21181,117427,37.71729542,-122.4318005,6,2016,summer
21188,247278,37.77172846,-122.4472132,7,2015,summer
21191,22942,37.76612217,-122.4221064,12,1997,winter
21193,117633,37.78988748,-122.4523389,1,2018,winter
21195,12767,37.78594119,-122.4791036,8,1992,summer
21197,93122,37.78177411,-122.4578628,1,2018,winter
21211,214916,37.72710172,-122.4656675,8,1993,summer
21214,65402,37.78645076,-122.4158223,11,1989,fall
21216,36879,37.79177136,-122.4410944,5,1998,spring
21225,41183,37.80345047,-122.4461056,11,1999,fall
21226,6657,37.74231758,-122.3868976,2,2001,winter
21235,22385,37.72650181,-122.3939139,4,2015,spring
21240,30974,37.79348082,-122.4271893,3,1995,spring
21246,222619,37.76438249,-122.4153345,12,2021,winter
21248,136241,37.7932455,-122.4208984,1,2021,winter
21251,248949,37.7396845,-122.3858514,3,2017,spring
21252,86669,37.77032358,-122.4096692,4,2007,spring
21254,85737,37.78245861,-122.4036225,4,2007,spring
21255,34611,37.79011733,-122.4464646,7,1997,summer
21261,69398,37.71093404,-122.4376184,5,1994,spring
21264,56926,37.77420034,-122.4394385,8,1974,summer
21269,43447,37.72192432,-122.443137,7,2000,summer
21275,86519,37.76298237,-122.485754,12,2006,winter
21276,100342,37.77773018,-122.4129509,8,2012,summer
21282,12862,37.78575911,-122.4865445,5,1997,spring
21285,85592,37.72817188,-122.3808337,3,2007,spring
21288,9298,37.72101701,-122.4023075,6,1992,summer
21289,51247,37.74463388,-122.4838456,8,2004,summer
21290,61126,37.78481596,-122.4787155,9,1983,fall
21293,197924,37.79084875,-122.395539,4,2019,spring
21300,71898,37.78513229,-122.4163096,7,2015,summer
21305,85819,37.77273992,-122.4158839,5,2007,spring
21306,3914,37.7673852,-122.435543,6,2010,summer
21311,8796,37.78117558,-122.4577255,11,2008,fall
21322,86674,37.77123748,-122.4085007,4,2007,spring
21323,27784,37.79825983,-122.3970765,12,2000,winter
21328,22353,37.72948579,-122.3923909,6,2011,summer
21332,60049,37.76041649,-122.4832798,2,1982,winter
21335,32509,37.73573417,-122.4161462,10,1996,fall
21341,27064,37.72902139,-122.4178784,1,2009,winter
21343,32238,37.72033728,-122.4105027,8,1995,summer
21345,225512,37.76306467,-122.4286229,1,2019,winter
21349,36974,37.78511822,-122.4657254,5,1998,spring
21352,31579,37.75471138,-122.4807165,5,1995,spring
21353,567,37.75272674,-122.4112269,7,2015,summer
21355,10342,37.77107209,-122.4376181,6,2011,summer
21359,43415,37.78577066,-122.397136,7,2000,summer
21362,47058,37.7409296,-122.4832864,6,2002,summer
21365,35029,37.78805874,-122.3900366,1,1998,winter
21367,266235,37.74291295,-122.4734559,7,2021,summer
21387,90982,37.77594618,-122.4904976,11,2008,fall
21390,69145,37.74157075,-122.4993045,1,1994,winter
21398,3486,37.74194744,-122.3800639,3,2006,spring
21401,12048,37.73211505,-122.3828043,3,2006,spring
21402,116927,37.75409383,-122.3893266,11,2016,fall
21403,13148,37.80028233,-122.4318066,2,1997,winter
21410,204,37.7342305,-122.4749307,9,1994,fall
21414,159897,37.71581619,-122.4420859,11,2018,fall
21415,109949,37.78068362,-122.4040379,3,2015,spring
